"sid","fail","est","se","icc","identL","identU","identC","identR","identEL","identER","logitL","logitU","logitC","logitR","logitEL","logitER"
572,2e-04,0.579368512098316,0.0294138209119792,0.0367574619428896,0.520228061418156,0.638508962778477,0.949789957991598,0.74494898979796,0.0266053210642128,0.0236047209441888,0.519362478841901,0.637095439408756,0.953590718143629,0.738147629525905,0.0216043208641728,0.0248049609921984
573,0,0.579736326546262,0.021754016867924,0.0362764004225193,0.535996944113671,0.623475708978855,0.941,0.941,0.0294,0.0296,0.535479270468628,0.622734852408323,0.9412,0.9396,0.0276,0.0312
574,0,0.579106400731933,0.0217956335198241,0.0363990701373618,0.535283342412537,0.622929459051333,0.94,0.934,0.0266,0.0334,0.534767866278743,0.622189720302843,0.9418,0.9322,0.0246,0.0336
575,0,0.580516817268251,0.0217166802870416,0.0360783804184235,0.536852505062913,0.624181129473592,0.9462,0.946,0.0306,0.0232,0.536329727769329,0.623436233895483,0.9474,0.945,0.029,0.0236
576,0,0.579310788655775,0.0217715661076825,0.0363740349240118,0.535536121111755,0.623085456199797,0.9538,0.9442,0.0234,0.0228,0.535020797130693,0.622346100111344,0.9542,0.9418,0.0222,0.0236
577,0,0.664000908134776,0.0631689331451142,0.037635811253307,0.518333087085709,0.809668729183849,0.9726,0.6056,0.0182,0.0092,0.506804376836323,0.790731510135269,0.98,0.5456,0.0082,0.0118
578,0,0.665547679686213,0.0634525363543717,0.039190874741608,0.519225868463836,0.811869490908588,0.9682,0.6168,0.0218,0.01,0.507436715004425,0.792593972750824,0.9796,0.5526,0.0078,0.0126
579,0,0.665025164130802,0.0634352699872537,0.0394158850083018,0.518743169222406,0.8113071590392,0.9684,0.5994,0.023,0.0086,0.507021907529003,0.792080992666078,0.9756,0.541,0.011,0.0134
580,0,0.665938647073622,0.0635421499015114,0.0400977332884476,0.519410186640974,0.812467107506271,0.9674,0.6102,0.0238,0.0088,0.50757826452019,0.793102925186052,0.9776,0.549,0.0114,0.011
581,0,0.664909427307679,0.0433628578223386,0.0290923687747072,0.564914497855098,0.764904356760261,0.9582,0.881,0.026,0.0158,0.55864653833332,0.75606506023039,0.9638,0.8648,0.0176,0.0186
582,0,0.666491865528128,0.0432327540680409,0.0289865377713693,0.566796955870962,0.766186775185296,0.956,0.894,0.0268,0.0172,0.560472396050183,0.757314297868995,0.9608,0.8768,0.0182,0.021
583,0,0.666257863137255,0.0434111115782013,0.0295742060356347,0.566151660324112,0.766364065950396,0.9576,0.8874,0.0244,0.018,0.559803685242408,0.757433509609207,0.9608,0.8658,0.0174,0.0218
584,0,0.665548701473383,0.04349505845367,0.0293096030093014,0.565248916818273,0.765848486128497,0.953,0.8882,0.028,0.019,0.558905689890673,0.7569137000468,0.9586,0.8712,0.0192,0.0222
585,0,0.665762521106065,0.0433218240407524,0.0320409281401845,0.574746746155403,0.756778296056727,0.9568,0.9314,0.0242,0.019,0.56947537672707,0.749737818756504,0.964,0.9246,0.014,0.022
586,0,0.666292007959315,0.0433860177187676,0.0320695040986826,0.575141367095667,0.757442648822962,0.9578,0.9348,0.0266,0.0156,0.569825547801637,0.750355213836792,0.9634,0.9278,0.0182,0.0184
587,0,0.66676094663668,0.0432880918364052,0.0318810800042757,0.575816040417597,0.757705852855761,0.9582,0.9404,0.0274,0.0144,0.570499984839259,0.750632209932346,0.9638,0.9346,0.0188,0.0174
588,0,0.664724290632989,0.0435046839069767,0.0324889122152629,0.573324341359104,0.756124239906875,0.9594,0.932,0.0236,0.017,0.56805573808882,0.749063021277975,0.9626,0.9246,0.0156,0.0218
589,0,0.665637627523406,0.0303601263887532,0.0274039716727355,0.601853368848771,0.729421886198043,0.9506,0.9976,0.0294,0.02,0.599101498934146,0.72603985978944,0.9532,0.9974,0.0236,0.0232
590,0,0.665780185816607,0.0301780239667221,0.0266011884677837,0.602378510134,0.729181861499216,0.9454,0.9974,0.0302,0.0244,0.599646000708571,0.725832166086241,0.9464,0.9968,0.0246,0.029
591,0,0.66562785327487,0.0302068202100418,0.0268803322334374,0.602165678929997,0.729090027619746,0.9518,0.9986,0.0282,0.02,0.599433643521754,0.725735733684359,0.9526,0.9982,0.024,0.0234
592,0,0.666205032926861,0.0302767830563302,0.0272191282983607,0.60259587209622,0.729814193757502,0.9504,0.9988,0.0276,0.022,0.599829875739099,0.726424043668085,0.9514,0.9986,0.024,0.0246
593,0,0.66531560980553,0.0350019814211137,0.0295383173105435,0.593617301085536,0.737013918525526,0.9524,0.9902,0.0278,0.0198,0.590221893583863,0.73276203258838,0.9552,0.9892,0.0214,0.0234
594,0,0.665338982011066,0.0350583555403422,0.0297207052357987,0.593525196142631,0.737152767879498,0.955,0.9918,0.0228,0.0222,0.590118585737628,0.732884063121284,0.9582,0.9902,0.0156,0.0262
595,0,0.664111310875117,0.0351319969033711,0.0300341353019729,0.592146677512725,0.736075944237512,0.9528,0.9902,0.0276,0.0196,0.588764535918613,0.731825883834618,0.9578,0.9888,0.0196,0.0226
596,0,0.665959338850091,0.0349830660322309,0.0297089802641969,0.594299776547774,0.737618901152405,0.9552,0.9924,0.027,0.0178,0.59088848220384,0.733353908193357,0.9576,0.9918,0.0204,0.022
597,0,0.66531545381237,0.0247346066302701,0.0268567128019662,0.61464890894143,0.715981998683312,0.9446,1,0.0298,0.0256,0.612878081116432,0.713901763629524,0.9474,1,0.0248,0.0278
598,0,0.665974552348808,0.024711667905295,0.0267338682937862,0.615354995325929,0.716594109371685,0.9456,1,0.0286,0.0258,0.61357550589455,0.714507347957702,0.9484,1,0.0232,0.0284
599,0,0.666038754861717,0.0246488792688923,0.0265425151182506,0.615547814530069,0.716529695193366,0.9464,1,0.0294,0.0242,0.613775501090775,0.714452665524607,0.9478,1,0.0254,0.0268
600,0,0.66590553955478,0.0247780181750553,0.0270504958268228,0.615150070165467,0.716661008944097,0.9418,1,0.0308,0.0274,0.613361455585791,0.7145627395801,0.9428,1,0.026,0.0312
